feedback_id,created_at,source,customer_id,customer_segment,product_area,feedback_text,rating,app_version,region,monthly_revenue,label,sentiment_label,severity_label
FB-0359,2026-08-23,Feature Request,CUST-1043,SMB,Dashboard,The dashboard navigation is confusing.,4,4.2.0,United Kingdom,8102,Dashboard Usability,Neutral,Low
FB-0374,2026-08-23,Sales Note,CUST-1183,SMB,Dashboard,Important payment information is difficult to find.,3,4.2.0,India,9728,Dashboard Usability,Neutral,Low
FB-0395,2026-08-23,Sales Note,CUST-1198,Free,Reporting,We need bulk invoice downloads for accounting.,3,4.2.0,Singapore,0,Invoice Export,Neutral,Medium
FB-0428,2026-08-23,App Store Review,CUST-1041,SMB,Integrations,Please connect FlowPay with more CRM platforms.,5,4.2.0,United Kingdom,7183,Integration Request,Positive,Medium
FB-0497,2026-08-23,Support Ticket,CUST-1038,SMB,Refunds,My refund has not arrived after ten days.,3,4.2.0,India,12266,Refund Delay,Negative,High
FB-0732,2026-08-23,Survey,CUST-1214,SMB,Payments,The amount was deducted but the order was not confirmed.,2,4.2.0,United Kingdom,11498,Payment Failure,Negative,Critical
FB-0117,2026-08-24,Feature Request,CUST-1017,Free,Reporting,Can you support PDF and CSV invoice exports?,4,4.2.0,United Kingdom,0,Invoice Export,Neutral,Medium
FB-0171,2026-08-24,Feature Request,CUST-1236,SMB,Dashboard,Please allow us to customize dashboard widgets.,3,4.2.0,UAE,11345,Dashboard Usability,Neutral,Low
FB-0420,2026-08-24,Sales Note,CUST-1206,Enterprise,Payments,Checkout keeps loading and the payment never completes.,1,4.2.0,India,287345,Payment Failure,Negative,Critical
FB-0443,2026-08-24,Survey,CUST-1237,SMB,Payments,My payment failed after I entered the OTP.,1,4.2.0,United Kingdom,6850,Payment Failure,Negative,Critical
FB-0490,2026-08-24,App Store Review,CUST-1113,SMB,Reporting,Can you support PDF and CSV invoice exports?,3,4.2.0,India,4637,Invoice Export,Neutral,Medium
FB-0514,2026-08-24,Sales Note,CUST-1257,Free,Reporting,Please add an option to export invoices to Excel.,3,4.2.0,Singapore,0,Invoice Export,Neutral,Medium
FB-0611,2026-08-24,App Store Review,CUST-1030,Free,Reporting,Can you support PDF and CSV invoice exports?,3,4.2.0,UAE,0,Invoice Export,Neutral,Medium
FB-0689,2026-08-24,Feature Request,CUST-1262,Mid-Market,Payments,The app crashed while I was paying by card.,3,4.2.0,United States,45728,Payment Failure,Negative,Critical
FB-0442,2026-08-25,App Store Review,CUST-1046,Mid-Market,Payments,I was charged twice for the same transaction.,1,4.2.0,India,47382,Payment Failure,Negative,Critical
FB-0619,2026-08-25,App Store Review,CUST-1334,SMB,Reporting,We need bulk invoice downloads for accounting.,4,4.2.0,UAE,4158,Invoice Export,Neutral,Medium
FB-0740,2026-08-25,Support Ticket,CUST-1020,Free,Reporting,Invoice export would save our finance team several hours.,4,4.2.0,UAE,0,Invoice Export,Neutral,Medium
FB-0152,2026-08-26,Sales Note,CUST-1207,SMB,Payments,The app crashed while I was paying by card.,2,4.2.0,India,9033,Payment Failure,Negative,Critical
FB-0267,2026-08-26,Sales Note,CUST-1113,SMB,Payments,The amount was deducted but the order was not confirmed.,1,4.2.0,United States,2749,Payment Failure,Negative,Critical
FB-0275,2026-08-26,App Store Review,CUST-1317,Free,Payments,I was charged twice for the same transaction.,2,4.2.0,United States,0,Payment Failure,Negative,Critical
FB-0353,2026-08-26,Sales Note,CUST-1190,SMB,Performance,The dashboard takes too long to load.,3,4.2.0,India,3276,Slow Application,Negative,Medium
FB-0621,2026-08-26,Sales Note,CUST-1060,Free,Payments,The amount was deducted but the order was not confirmed.,2,4.2.0,United Kingdom,0,Payment Failure,Negative,Critical
FB-0632,2026-08-26,Feature Request,CUST-1330,SMB,Payments,The app crashed while I was paying by card.,1,4.2.0,UAE,4330,Payment Failure,Negative,Critical
FB-0033,2026-08-27,Feature Request,CUST-1318,Free,Performance,The dashboard takes too long to load.,1,4.2.0,UAE,0,Slow Application,Negative,Medium
FB-0098,2026-08-27,Support Ticket,CUST-1014,Enterprise,Payments,I was charged twice for the same transaction.,1,4.2.0,United Kingdom,202065,Payment Failure,Negative,Critical
FB-0262,2026-08-27,App Store Review,CUST-1026,SMB,Authentication,The app keeps signing me out.,2,4.2.0,UAE,10775,Login Problem,Negative,High
FB-0280,2026-08-27,Sales Note,CUST-1336,Enterprise,Payments,My payment failed after I entered the OTP.,1,4.2.0,United States,217353,Payment Failure,Negative,Critical
FB-0510,2026-08-27,Sales Note,CUST-1326,Enterprise,Payments,My payment failed after I entered the OTP.,2,4.2.0,India,232118,Payment Failure,Negative,Critical
FB-0592,2026-08-27,Feature Request,CUST-1203,SMB,Performance,The dashboard takes too long to load.,1,4.2.0,United States,9412,Slow Application,Negative,Medium
FB-0595,2026-08-27,Feature Request,CUST-1182,Free,Reporting,We need bulk invoice downloads for accounting.,3,4.2.0,United States,0,Invoice Export,Neutral,Medium
FB-0100,2026-08-28,Feature Request,CUST-1247,SMB,Performance,The latest version feels slower than the previous one.,1,4.2.0,Singapore,6479,Slow Application,Negative,Medium
FB-0173,2026-08-28,Support Ticket,CUST-1145,Enterprise,Payments,My payment failed after I entered the OTP.,1,4.2.0,United States,298129,Payment Failure,Negative,Critical
FB-0176,2026-08-28,App Store Review,CUST-1070,Mid-Market,Payments,My payment failed after I entered the OTP.,2,4.2.0,Singapore,36974,Payment Failure,Negative,Critical
FB-0186,2026-08-28,Feature Request,CUST-1129,SMB,Payments,My payment failed after I entered the OTP.,1,4.2.0,United States,10897,Payment Failure,Negative,Critical
FB-0220,2026-08-28,Survey,CUST-1303,SMB,Reporting,Can you support PDF and CSV invoice exports?,4,4.2.0,UAE,12100,Invoice Export,Neutral,Medium
FB-0352,2026-08-28,Feature Request,CUST-1114,Free,General,Customer support resolved my problem quickly.,4,4.2.0,Singapore,0,Positive Experience,Positive,Low
FB-0525,2026-08-28,Survey,CUST-1305,Mid-Market,General,FlowPay makes payment tracking much easier.,4,4.2.0,Singapore,49145,Positive Experience,Positive,Low
FB-0535,2026-08-28,Sales Note,CUST-1137,SMB,Payments,The amount was deducted but the order was not confirmed.,1,4.2.0,Singapore,5580,Payment Failure,Negative,Critical
FB-0599,2026-08-28,Sales Note,CUST-1005,Enterprise,Integrations,Please connect FlowPay with more CRM platforms.,4,4.2.0,United States,134433,Integration Request,Positive,Medium
FB-0091,2026-08-29,Support Ticket,CUST-1306,SMB,Payments,My payment failed after I entered the OTP.,2,4.2.0,United States,9172,Payment Failure,Negative,Critical
FB-0259,2026-08-29,Survey,CUST-1213,SMB,Reporting,Invoice export would save our finance team several hours.,3,4.2.0,United States,10592,Invoice Export,Neutral,Medium
FB-0617,2026-08-29,Survey,CUST-1201,SMB,Refunds,The refund status has been pending for a week.,1,4.2.0,Singapore,4485,Refund Delay,Negative,High
FB-0067,2026-08-30,App Store Review,CUST-1122,Enterprise,Payments,The amount was deducted but the order was not confirmed.,2,4.2.0,India,237880,Payment Failure,Negative,Critical
FB-0127,2026-08-30,Survey,CUST-1278,SMB,Payments,Checkout keeps loading and the payment never completes.,1,4.2.0,Singapore,13234,Payment Failure,Negative,Critical
FB-0207,2026-08-30,App Store Review,CUST-1292,Mid-Market,Reporting,Invoice export would save our finance team several hours.,4,4.2.0,India,57673,Invoice Export,Neutral,Medium
FB-0224,2026-08-30,Survey,CUST-1214,SMB,Performance,The mobile application has become very slow.,2,4.2.0,United Kingdom,9225,Slow Application,Negative,Medium
FB-0608,2026-08-30,Survey,CUST-1007,Free,Reporting,Can you support PDF and CSV invoice exports?,4,4.2.0,India,0,Invoice Export,Neutral,Medium
FB-0072,2026-08-31,App Store Review,CUST-1222,Enterprise,Authentication,The OTP for login never arrives.,3,4.2.0,United States,195518,Login Problem,Negative,High
FB-0139,2026-08-31,Support Ticket,CUST-1043,Enterprise,Payments,My payment failed after I entered the OTP.,2,4.2.0,India,92599,Payment Failure,Negative,Critical
FB-0230,2026-08-31,Support Ticket,CUST-1147,Free,Performance,The dashboard takes too long to load.,2,4.2.0,Singapore,0,Slow Application,Negative,Medium
FB-0241,2026-08-31,Support Ticket,CUST-1133,Mid-Market,Payments,Checkout keeps loading and the payment never completes.,1,4.2.0,India,52545,Payment Failure,Negative,Critical
FB-0284,2026-08-31,Support Ticket,CUST-1324,Enterprise,Reporting,Can you support PDF and CSV invoice exports?,3,4.2.0,Singapore,160558,Invoice Export,Neutral,Medium
FB-0481,2026-08-31,Support Ticket,CUST-1107,SMB,Performance,The mobile application has become very slow.,2,4.2.0,India,12271,Slow Application,Negative,Medium
FB-0488,2026-08-31,App Store Review,CUST-1063,Mid-Market,General,FlowPay makes payment tracking much easier.,4,4.2.0,UAE,51378,Positive Experience,Positive,Low
FB-0543,2026-08-31,Feature Request,CUST-1107,SMB,Reporting,Invoice export would save our finance team several hours.,4,4.2.0,United States,10171,Invoice Export,Neutral,Medium
